id,carat,cut,color,clarity,depth,table,x,y,z,price
4740,1.23,Premium,G,VS2,61.7,58.0,6.91,6.87,4.25,7484
69895,1.5,Very Good,D,VS2,61.3,63.0,7.39,7.41,4.54,15282
51002,1.51,Ideal,E,SI1,62.7,57.0,7.32,7.38,4.6,10650
25465,0.3,Premium,F,SI1,61.8,61.0,4.25,4.29,2.64,582
123113,1.03,Ideal,G,SI1,61.6,56.0,6.51,6.47,4.0,4909
119356,0.36,Premium,E,VVS2,60.3,58.0,4.64,4.61,2.79,1163
52768,2.19,Very Good,H,SI2,60.0,60.0,8.49,8.45,5.09,16319
138012,0.8,Ideal,F,SI2,61.3,55.0,6.0,6.03,3.69,2630
24898,1.02,Ideal,G,VVS2,62.6,57.0,6.39,6.43,4.01,7955
60980,0.3,Premium,D,VVS2,61.8,58.0,4.31,4.33,2.67,1013
154895,0.55,Very Good,E,VS1,59.6,59.0,5.32,5.35,3.18,1830
10698,1.36,Premium,J,VS2,61.9,59.0,7.1,7.06,4.38,6300
76091,1.11,Premium,D,SI2,62.3,58.0,6.66,6.59,4.13,5712
37656,1.01,Good,H,SI1,59.3,61.0,6.45,6.51,3.84,4068
111872,0.73,Ideal,E,VS2,61.9,57.0,5.77,5.74,3.55,2817
62266,0.4,Ideal,F,VS2,61.8,56.0,4.72,4.73,2.92,773
48317,1.5,Ideal,I,VS1,61.6,55.0,7.39,7.34,4.53,11062
106891,0.41,Very Good,F,VS2,61.2,57.0,4.76,4.8,2.93,863
113336,0.3,Ideal,D,VS2,62.0,55.0,4.33,4.35,2.69,710
5458,0.5,Ideal,H,SI1,61.8,57.0,5.11,5.13,3.16,1154
95011,0.71,Very Good,H,SI1,61.7,56.0,5.74,5.76,3.55,2125
124460,1.24,Premium,E,SI2,62.3,56.0,6.85,6.84,4.26,5882
65982,0.3,Ideal,F,VS1,61.8,56.0,4.32,4.35,2.68,570
171196,0.41,Ideal,G,VS1,61.3,57.0,4.82,4.8,2.95,961
117457,1.56,Ideal,G,SI1,61.7,59.0,7.48,7.41,4.6,10913
112029,0.8,Very Good,E,VS2,63.2,54.0,5.92,5.96,3.74,3107
53940,0.43,Ideal,E,SI1,61.2,56.0,4.83,4.86,2.97,964
60358,0.31,Premium,D,VS2,62.0,59.0,4.29,4.33,2.67,734
93070,0.32,Ideal,H,SI1,61.7,54.0,4.39,4.42,2.72,591
43397,0.9,Very Good,F,SI2,60.9,60.0,6.19,6.23,3.79,3444
11387,1.0,Premium,G,VS2,61.1,60.0,6.47,6.44,3.93,5701
169889,0.42,Premium,E,SI1,61.5,58.0,4.84,4.81,2.97,1039
34619,0.9,Ideal,F,SI1,62.2,56.0,6.19,6.17,3.85,3918
7398,2.0,Premium,I,SI2,62.5,61.0,8.03,8.0,5.03,15223
161067,1.04,Premium,F,SI2,59.5,59.0,6.6,6.65,3.94,4855
80823,0.73,Ideal,G,VS1,62.0,55.0,5.73,5.81,3.58,2863
77171,0.34,Very Good,D,SI1,61.4,55.0,4.51,4.54,2.78,755
21808,2.03,Ideal,H,VS2,62.0,55.0,8.14,8.07,5.02,17614
122523,2.01,Very Good,I,SI2,63.0,57.0,8.01,7.99,5.03,14687
61022,0.73,Premium,F,VS2,60.8,59.0,5.85,5.82,3.55,3056
34537,0.31,Premium,G,VVS1,61.5,58.0,4.35,4.33,2.67,1114
172349,0.33,Ideal,G,VVS1,62.3,56.0,4.44,4.41,2.76,1114
188506,0.7,Very Good,G,SI2,63.3,55.0,5.58,5.68,3.56,1995
155499,0.32,Very Good,E,VS1,62.9,55.0,4.38,4.35,2.75,1080
104471,0.31,Premium,F,VS2,61.6,60.0,4.42,4.38,2.71,802
142021,0.27,Ideal,G,VS2,62.3,55.0,4.14,4.16,2.58,490
93010,1.53,Ideal,F,VS1,62.7,57.0,7.34,7.36,4.6,16397
163329,0.31,Ideal,D,VS1,61.7,57.0,4.33,4.35,2.68,742
107132,0.36,Ideal,H,VS1,60.8,56.0,4.61,4.65,2.81,718
62089,0.35,Ideal,F,VS1,61.2,56.0,4.58,4.62,2.81,984
168843,0.3,Ideal,G,VVS1,61.7,57.0,4.32,4.34,2.67,764
6775,1.5,Ideal,D,VS2,61.5,57.0,7.39,7.32,4.52,13009
17363,0.31,Ideal,I,VS1,62.2,54.0,4.34,4.37,2.71,628
73363,1.03,Ideal,G,VS2,62.0,56.0,6.52,6.47,4.01,6412
42024,1.01,Premium,D,SI2,61.5,56.0,6.39,6.37,3.93,4805
45185,0.74,Very Good,I,VS1,63.1,56.0,5.75,5.78,3.63,2614
80219,0.79,Very Good,E,SI1,60.2,56.0,5.97,6.01,3.62,3181
83240,0.31,Ideal,G,VVS1,62.4,56.0,4.34,4.36,2.72,840
103828,0.7,Premium,H,SI2,62.3,57.0,5.65,5.61,3.5,1869
92505,0.52,Ideal,D,SI1,61.3,57.0,5.2,5.16,3.17,1720
84556,1.01,Very Good,I,VS2,61.1,59.0,6.37,6.42,3.91,4166
66741,0.3,Ideal,G,IF,60.3,56.0,4.37,4.39,2.64,863
164532,0.52,Good,I,VVS1,60.0,58.0,5.19,5.23,3.13,1295
165397,0.34,Premium,I,VVS2,60.3,59.0,4.56,4.52,2.74,765
166847,0.9,Very Good,G,SI2,62.3,58.0,6.17,6.14,3.83,3139
44469,0.4,Ideal,E,SI1,62.2,57.0,4.63,4.65,2.89,687
60956,0.51,Ideal,E,VS2,62.2,56.0,5.1,5.13,3.18,1777
127234,1.22,Ideal,H,SI2,61.6,56.0,6.89,6.84,4.22,5063
23921,0.38,Ideal,D,SI1,62.0,54.0,4.69,4.66,2.9,841
171233,0.9,Ideal,D,SI1,62.4,55.0,6.15,6.18,3.85,4032
84101,0.33,Ideal,E,VVS2,61.9,56.0,4.42,4.45,2.75,1010
189057,0.7,Good,E,SI1,63.7,57.0,5.64,5.6,3.57,2553
23664,0.74,Very Good,E,SI1,62.4,58.0,5.8,5.84,3.63,3009
88617,0.38,Ideal,I,VS2,62.7,55.0,4.62,4.59,2.88,812
111437,0.74,Ideal,H,SI1,62.3,55.0,5.82,5.85,3.63,2539
173549,1.0,Good,I,SI1,64.0,58.0,6.34,6.28,4.04,3296
61502,1.21,Premium,E,SI1,62.1,60.0,6.86,6.84,4.25,6958
179919,1.2,Premium,G,SI1,62.7,58.0,6.72,6.68,4.21,6499
11312,1.53,Premium,I,VS2,62.9,59.0,7.37,7.3,4.62,9271
75370,0.38,Premium,E,SI1,60.2,60.0,4.71,4.73,2.84,969
133270,0.71,Very Good,F,SI2,62.3,58.0,5.71,5.74,3.57,2059
52503,0.72,Ideal,F,VS2,62.0,56.0,5.75,5.69,3.55,2762
11753,0.53,Premium,D,VS2,61.8,56.0,5.18,5.14,3.19,1857
100089,1.01,Good,G,SI1,63.5,58.0,6.29,6.35,4.01,5147
23609,0.43,Very Good,F,SI1,62.4,59.0,4.82,4.85,3.02,792
88296,1.01,Good,G,SI1,63.1,56.0,6.39,6.36,4.02,4338
140642,1.52,Premium,G,VS1,61.3,58.0,7.39,7.35,4.52,12381
131923,2.13,Premium,H,SI2,62.5,59.0,8.21,8.18,5.1,11713
96247,0.41,Ideal,E,VS1,63.0,57.0,4.74,4.68,2.97,1011
39115,0.7,Premium,F,SI1,62.6,55.0,5.71,5.59,3.54,2364
44140,0.3,Very Good,J,SI1,62.6,59.0,4.25,4.32,2.68,465
193276,0.64,Very Good,D,VVS1,59.9,56.0,5.57,5.63,3.36,3603
29239,1.11,Ideal,I,SI1,61.9,55.0,6.68,6.63,4.12,4678
27428,0.61,Very Good,F,SI1,62.4,56.0,5.43,5.45,3.39,1564
10099,1.51,Very Good,I,VVS2,62.5,59.0,7.3,7.22,4.54,10111
109986,2.17,Premium,H,SI2,61.9,61.0,8.3,8.25,5.13,13029
134705,1.13,Ideal,E,IF,61.2,57.0,6.72,6.76,4.12,15193
103073,0.41,Ideal,E,VS1,61.4,55.0,4.79,4.83,2.96,1100
112983,0.6,Premium,E,VS1,62.3,58.0,5.38,5.41,3.37,1942
81347,0.3,Ideal,H,VS2,62.0,60.0,4.27,4.3,2.66,491
109258,0.55,Ideal,E,VS2,61.8,56.0,5.29,5.26,3.25,1939
115316,0.41,Ideal,F,VS1,61.5,56.0,4.75,4.78,2.93,1007
99225,0.31,Very Good,G,VVS1,59.9,57.0,4.41,4.45,2.65,661
5959,0.55,Very Good,E,SI2,61.0,58.0,5.25,5.27,3.21,1138
51107,0.32,Ideal,E,IF,60.0,58.0,4.49,4.46,2.68,1018
95562,0.26,Very Good,E,VS1,61.5,59.0,4.13,4.16,2.55,546
176154,0.71,Ideal,I,VS2,62.2,58.0,5.7,5.73,3.56,2378
143504,0.36,Very Good,H,VS2,62.7,55.0,4.57,4.52,2.84,568
145619,0.9,Ideal,D,SI1,61.6,56.0,6.17,6.21,3.81,4299
22067,0.32,Ideal,F,VVS1,62.0,56.0,4.38,4.41,2.73,912
129762,1.2,Good,G,SI2,63.6,58.0,6.7,6.74,4.28,5408
118897,0.33,Premium,G,IF,61.9,58.0,4.43,4.45,2.75,891
51077,1.52,Premium,H,SI1,62.4,60.0,7.29,7.22,4.53,9290
107030,1.35,Ideal,H,VS1,61.3,55.0,7.1,7.17,4.37,8110
123071,0.34,Ideal,D,VS1,61.9,57.0,4.43,4.46,2.75,766
36869,0.52,Ideal,E,VVS1,61.1,57.0,5.19,5.16,3.16,2604
7343,0.31,Ideal,E,SI2,61.7,56.0,4.35,4.37,2.69,460
168125,0.41,Very Good,D,SI1,63.1,58.0,4.77,4.81,3.03,755
53509,0.52,Ideal,E,VS2,62.2,57.0,5.12,5.16,3.2,1786
42222,0.53,Good,H,SI1,63.3,56.0,5.14,5.16,3.26,1227
191761,1.51,Very Good,G,SI1,62.9,59.0,7.31,7.23,4.57,10374
17746,1.0,Very Good,G,SI1,63.2,59.0,6.33,6.29,3.99,4469
46690,1.02,Ideal,F,VVS2,62.7,57.0,6.42,6.46,4.03,8580
131642,0.72,Ideal,I,SI1,61.6,57.0,5.77,5.83,3.57,2509
152850,0.42,Ideal,E,VS2,62.1,57.0,4.83,4.8,2.98,1020
86591,1.5,Very Good,F,SI1,63.3,59.0,7.31,7.26,4.59,11108
166818,1.02,Premium,F,SI2,63.0,62.0,6.38,6.35,4.02,4238
138637,1.01,Premium,G,VS1,62.4,60.0,6.43,6.39,4.0,6175
133497,0.3,Ideal,H,SI1,62.4,56.0,4.28,4.31,2.67,432
113367,0.42,Premium,J,VS2,61.9,59.0,4.78,4.82,2.97,723
94258,0.36,Ideal,F,VS1,61.8,56.0,4.56,4.59,2.84,726
170246,2.02,Very Good,H,SI1,62.0,58.0,8.13,8.03,5.01,18398
11185,0.3,Premium,G,VVS1,62.2,59.0,4.26,4.29,2.66,789
117614,0.51,Ideal,H,VS1,61.5,56.0,5.17,5.2,3.18,1630
62442,0.71,Very Good,G,SI1,61.9,56.0,5.7,5.76,3.54,2334
178361,0.52,Ideal,D,VS2,61.1,55.0,5.17,5.19,3.17,1787
107549,0.3,Very Good,D,SI1,63.0,59.0,4.24,4.26,2.68,552
57806,0.35,Ideal,H,VS1,61.5,56.0,4.55,4.53,2.8,713
28983,1.57,Ideal,H,SI1,62.4,56.0,7.5,7.43,4.64,11209
180990,0.72,Ideal,E,VS2,61.4,57.0,5.79,5.76,3.55,3058
34098,0.7,Ideal,E,SI1,62.2,56.0,5.72,5.69,3.55,2898
36654,0.57,Premium,H,VVS1,60.5,59.0,5.33,5.36,3.24,2290
38856,2.0,Very Good,G,SI1,61.0,60.0,8.09,8.15,4.97,18607
12765,0.7,Premium,F,VS2,58.3,59.0,5.95,5.89,3.42,2351
188209,0.4,Ideal,E,SI1,61.2,57.0,4.74,4.77,2.91,969
89732,0.28,Ideal,F,VS2,62.0,55.0,4.19,4.23,2.61,487
76613,1.4,Premium,H,VS1,62.1,58.0,7.17,7.14,4.44,10539
79875,0.91,Premium,F,SI1,61.3,60.0,6.17,6.22,3.8,4022
119409,0.34,Premium,G,SI1,61.8,58.0,4.4,4.44,2.73,507
99303,0.31,Ideal,H,SI1,62.2,56.0,4.27,4.35,2.68,408
182210,2.05,Premium,H,SI1,61.0,60.0,8.18,8.13,4.97,18188
124367,0.5,Ideal,H,SI1,62.5,57.0,5.08,5.04,3.16,1181
186794,0.68,Premium,F,SI1,58.6,60.0,5.77,5.68,3.35,1749
133956,1.01,Good,E,VS2,63.1,57.0,6.37,6.42,4.03,6459
116740,0.21,Good,F,VS1,63.6,56.0,3.82,3.78,2.68,399
131591,0.4,Premium,E,VS1,60.5,59.0,4.81,4.82,2.91,1097
107647,0.41,Ideal,F,IF,61.2,56.0,4.8,4.86,2.96,1439
179999,0.3,Ideal,F,VS2,61.0,57.0,4.33,4.31,2.64,776
10989,1.51,Premium,H,SI2,62.2,58.0,7.38,7.33,4.56,7554
114933,0.59,Premium,F,VS2,61.6,58.0,5.41,5.36,3.33,1786
174677,2.02,Premium,E,SI2,58.6,59.0,8.32,8.28,4.89,16336
167602,0.42,Premium,H,VS1,60.4,58.0,4.8,4.84,2.91,914
192688,1.18,Very Good,H,SI1,61.9,58.0,6.75,6.78,4.18,5828
84987,0.72,Very Good,F,VS2,62.3,56.0,5.71,5.75,3.57,2779
150547,1.5,Good,J,SI1,62.4,60.0,7.25,7.2,4.51,6327
87835,2.2,Ideal,I,SI2,62.1,56.0,8.34,8.41,5.18,13701
145203,0.52,Ideal,D,VS2,62.1,56.0,5.16,5.13,3.2,1884
178436,0.54,Premium,G,SI1,61.9,59.0,5.21,5.19,3.21,1384
183443,1.0,Premium,E,VS1,59.8,60.0,6.53,6.5,3.9,7588
32630,0.34,Ideal,G,SI1,61.7,55.0,4.47,4.5,2.77,647
12205,1.13,Ideal,H,VS2,62.2,57.0,6.63,6.66,4.14,5728
86718,0.31,Ideal,D,VS2,62.3,55.0,4.34,4.3,2.69,734
128824,0.53,Very Good,E,SI2,62.8,54.0,5.15,5.18,3.24,1265
53096,1.0,Premium,F,VS2,62.4,60.0,6.34,6.37,3.97,6012
182642,0.54,Ideal,G,VS2,61.7,56.0,5.23,5.27,3.24,1451
52990,1.51,Premium,H,SI1,62.7,59.0,7.34,7.36,4.6,9694
67384,1.5,Very Good,D,SI1,61.4,58.0,7.36,7.33,4.5,12991
133316,0.9,Ideal,E,SI1,61.9,57.0,6.23,6.27,3.87,4327
64634,1.01,Ideal,G,SI2,62.5,56.0,6.4,6.38,4.0,4442
123,0.3,Ideal,H,SI2,62.7,54.0,4.34,4.3,2.71,506
115159,1.0,Good,G,SI1,63.7,58.0,6.29,6.34,4.02,4675
135973,1.11,Ideal,H,SI1,61.7,57.0,6.64,6.61,4.09,5078
101232,1.0,Very Good,F,SI1,60.2,58.0,6.47,6.51,3.9,5197
55035,0.34,Ideal,G,VS2,61.5,57.0,4.47,4.49,2.76,765
90469,0.28,Ideal,H,VVS1,61.6,55.0,4.18,4.21,2.58,665
43481,0.31,Premium,D,SI1,61.3,60.0,4.32,4.35,2.66,571
20790,0.36,Ideal,G,SI2,61.6,56.0,4.61,4.64,2.85,596
183893,0.38,Good,F,VS2,59.7,64.0,4.71,4.74,2.83,1071
24043,0.9,Ideal,I,VS2,62.5,57.0,6.11,6.22,3.85,3696
118020,1.21,Premium,D,SI2,60.6,59.0,6.88,6.86,4.17,6015
145226,0.31,Very Good,I,VS1,62.8,58.0,4.3,4.33,2.71,473
109222,0.31,Ideal,J,VS1,61.4,57.0,4.38,4.34,2.68,628
175862,0.72,Ideal,F,VS2,62.0,57.0,5.73,5.76,3.56,2980
177420,2.14,Premium,J,SI2,62.4,58.0,8.26,8.2,5.14,13052
136947,0.29,Very Good,F,VS1,61.9,57.0,4.22,4.25,2.62,499
941,0.32,Very Good,E,SI2,63.1,56.0,4.35,4.28,2.72,576
40698,0.41,Premium,G,VS1,60.7,60.0,4.79,4.77,2.9,923
126321,1.2,Very Good,F,VVS2,59.4,56.0,6.94,6.98,4.16,13037
62450,0.41,Ideal,F,VS2,61.7,56.0,4.79,4.74,2.93,921
40422,0.32,Ideal,E,SI1,61.8,55.0,4.42,4.4,2.73,743
143644,1.16,Ideal,J,SI2,62.3,55.0,6.75,6.68,4.19,3878
16679,0.55,Ideal,H,IF,61.9,56.0,5.25,5.28,3.26,1800
175322,0.5,Ideal,E,SI1,62.3,57.0,5.06,5.02,3.15,1624
136209,1.2,Ideal,G,VS2,62.5,55.0,6.74,6.77,4.22,7356
130473,1.2,Ideal,G,VS1,62.0,56.0,6.83,6.76,4.22,8341
52743,1.53,Ideal,G,VS2,61.3,53.0,7.44,7.45,4.56,14201
69434,0.76,Ideal,E,SI2,61.9,57.0,5.85,5.87,3.62,2585
116168,0.27,Very Good,G,VVS1,61.2,56.0,4.18,4.21,2.57,548
8832,0.28,Good,D,VS1,64.1,59.0,4.13,4.16,2.66,373
89372,0.71,Ideal,J,VS1,62.4,56.0,5.68,5.73,3.56,1953
35885,0.5,Ideal,D,SI2,61.1,57.0,5.13,5.06,3.12,1097
169435,0.7,Ideal,F,VS2,61.8,57.0,5.67,5.7,3.51,2694
12548,0.31,Ideal,D,VVS2,62.0,56.0,4.33,4.36,2.69,789
98948,0.52,Premium,G,SI2,61.8,58.0,5.16,5.13,3.18,1056
111389,0.9,Ideal,H,SI2,62.5,54.0,6.15,6.19,3.87,3518
167435,1.51,Very Good,F,SI1,63.3,59.0,7.31,7.26,4.61,9694
31423,1.01,Good,E,SI2,62.2,64.0,6.36,6.31,3.94,4268
50266,0.91,Very Good,E,SI1,62.2,56.0,6.18,6.21,3.85,4312
39378,0.72,Ideal,D,VS1,61.1,56.0,5.75,5.82,3.53,4093
82363,1.0,Good,H,SI2,63.8,57.0,6.29,6.35,4.03,3832
141896,0.7,Fair,G,SI2,64.8,61.0,5.53,5.64,3.61,2029
151721,1.01,Premium,E,SI2,62.2,58.0,6.39,6.36,3.96,4751
165517,0.27,Good,E,VS2,63.8,56.0,4.14,4.18,2.73,470
106155,0.23,Very Good,E,VVS1,59.2,59.0,4.0,4.04,2.38,530
146813,0.41,Ideal,D,VS1,61.2,57.0,4.85,4.79,2.95,1151
72030,0.7,Very Good,I,SI2,59.8,60.0,5.75,5.84,3.48,2167
44063,1.09,Premium,G,VS2,60.7,60.0,6.65,6.61,4.03,6389
150144,0.51,Ideal,E,VS1,62.7,57.0,5.12,5.08,3.2,1682
62002,1.01,Premium,G,VS1,61.2,62.0,6.45,6.42,3.94,6442
53059,1.11,Premium,G,VS1,61.4,57.0,6.68,6.64,4.09,6870
44017,1.15,Ideal,D,VS2,62.1,55.0,6.77,6.72,4.19,8167
175413,1.5,Very Good,H,SI1,62.2,60.0,7.31,7.27,4.53,10200
165101,0.7,Ideal,E,VS2,62.3,59.0,5.64,5.67,3.52,3107
167990,0.73,Ideal,F,VS2,60.1,57.0,5.85,5.82,3.51,3073
72595,0.41,Ideal,G,VS2,62.5,56.0,4.8,4.78,2.99,853
179773,1.0,Very Good,I,VS2,62.5,57.0,6.37,6.41,3.99,4620
129911,1.08,Very Good,E,SI2,61.7,59.0,6.58,6.61,4.07,5018
143535,0.31,Ideal,E,VS1,61.4,56.0,4.35,4.38,2.68,734
67078,0.7,Good,F,SI1,63.8,59.0,5.64,5.59,3.57,2352
57470,0.71,Ideal,F,VS2,61.9,54.0,5.73,5.75,3.55,2770
83273,0.27,Very Good,F,VVS1,58.0,62.0,4.2,4.24,2.44,583
27699,1.01,Premium,H,SI1,62.1,58.0,6.37,6.41,3.97,4637
94697,0.5,Premium,D,SI1,60.3,60.0,5.12,5.06,3.09,1282
51150,1.03,Premium,G,VS2,61.9,58.0,6.49,6.43,4.0,6133
24488,1.01,Premium,J,SI1,60.6,58.0,6.52,6.47,3.94,3669
79077,0.9,Very Good,H,SI2,62.1,60.0,6.11,6.07,3.79,3582
54815,0.9,Ideal,E,SI2,62.0,56.0,6.18,6.18,3.83,3624
94844,0.7,Ideal,G,SI1,61.4,54.5,5.74,5.77,3.53,2437
103424,0.36,Ideal,F,SI1,61.8,56.0,4.58,4.55,2.82,726
55699,1.06,Very Good,H,SI2,61.0,57.0,6.6,6.62,4.04,4009
167712,1.01,Very Good,G,VS2,63.4,59.0,6.34,6.41,4.04,5679
23912,0.42,Ideal,D,VS2,62.2,53.0,4.82,4.85,3.0,918
82698,0.32,Ideal,G,VVS2,61.1,56.0,4.43,4.47,2.71,684
43095,0.9,Very Good,G,SI2,58.3,59.0,6.21,6.26,3.62,3534
62062,1.55,Very Good,G,SI1,61.3,61.0,7.37,7.46,4.55,10963
75742,0.7,Very Good,E,VS1,60.5,57.0,5.74,5.81,3.5,2947
16032,0.75,Ideal,E,VS2,61.7,56.0,5.82,5.86,3.61,3312
18811,1.03,Good,G,SI2,63.7,58.0,6.32,6.41,4.05,4064
101363,0.33,Ideal,I,VVS1,62.0,56.0,4.46,4.49,2.78,748
86677,0.6,Very Good,J,VS2,61.1,57.0,5.49,5.52,3.35,1378
161437,1.01,Premium,D,SI2,62.6,57.0,6.41,6.38,4.0,3675
102338,0.81,Ideal,F,VVS2,61.5,57.0,6.0,6.06,3.71,4172
16717,1.01,Premium,H,SI2,62.9,59.0,6.38,6.35,4.0,4592
101301,0.9,Very Good,J,SI2,62.8,58.0,6.08,6.09,3.83,2444
181107,1.06,Ideal,F,SI2,61.5,56.0,6.54,6.55,4.02,4715
135386,0.7,Premium,D,SI1,60.4,60.0,5.79,5.76,3.49,2210
52121,1.21,Ideal,F,VS2,61.0,57.0,6.87,6.93,4.21,9694
37778,1.51,Very Good,E,VS2,61.3,60.0,7.33,7.37,4.51,17607
128559,0.82,Ideal,G,SI1,61.3,56.0,6.01,6.05,3.68,2890
120338,1.0,Very Good,F,SI2,63.1,57.0,6.34,6.41,4.02,4224
139625,1.31,Premium,H,SI1,61.4,58.0,7.06,7.0,4.32,7389
11446,0.38,Ideal,G,VVS2,62.4,54.0,4.67,4.69,2.92,833
148183,0.41,Very Good,I,SI1,63.4,56.0,4.79,4.74,3.01,1016
75244,1.17,Very Good,H,SI1,63.5,58.0,6.73,6.78,4.29,6607
122944,1.04,Premium,F,SI2,62.5,59.0,6.47,6.43,4.04,4879
104149,1.7,Premium,D,SI2,62.6,58.0,7.57,7.54,4.73,12232
38621,0.32,Ideal,D,VS2,61.1,55.0,4.42,4.45,2.71,758
26350,1.5,Ideal,G,VS2,62.1,56.0,7.31,7.37,4.55,13360
139983,1.0,Good,E,SI1,64.3,56.0,6.27,6.22,4.0,4276
46657,0.3,Ideal,H,VVS2,61.5,55.0,4.35,4.38,2.68,607
121130,1.09,Ideal,E,SI2,62.3,57.0,6.62,6.6,4.12,4461
155662,0.73,Ideal,E,VS2,62.4,55.0,5.77,5.8,3.61,3163
98273,0.9,Premium,D,SI2,62.3,58.0,6.11,6.07,3.79,2863
15824,0.29,Premium,G,SI1,61.7,59.0,4.26,4.29,2.64,647
113376,0.34,Ideal,I,IF,61.5,55.0,4.47,4.5,2.76,695
88023,0.7,Very Good,I,VS1,58.4,63.0,5.86,5.82,3.41,2184
23656,2.02,Ideal,H,SI1,62.0,57.0,8.19,8.07,5.02,17600
180636,0.31,Ideal,G,VS2,62.6,57.0,4.32,4.31,2.7,698
125185,0.33,Very Good,E,SI1,63.2,56.0,4.4,4.37,2.77,689
171659,0.31,Ideal,G,SI1,61.6,55.0,4.33,4.36,2.68,563
188941,1.01,Very Good,F,SI1,61.8,56.0,6.39,6.4,3.95,4956
59110,0.34,Good,G,VS2,63.6,55.0,4.49,4.52,2.87,596
26257,0.4,Ideal,D,VVS2,61.1,56.0,4.74,4.79,2.91,1163
70203,0.83,Ideal,H,SI1,62.1,57.0,6.02,6.06,3.74,3199
110078,0.32,Ideal,D,VS2,62.4,57.0,4.31,4.34,2.7,705
169406,1.12,Good,H,SI2,63.8,56.0,6.63,6.58,4.21,4368
147062,0.7,Premium,E,VS1,58.1,62.0,5.85,5.82,3.41,2850
162538,0.33,Ideal,F,VVS1,60.8,55.0,4.48,4.52,2.73,854
84206,0.5,Very Good,F,VS2,62.9,58.0,5.06,5.09,3.19,1436
12791,0.53,Ideal,D,VS1,62.5,55.0,5.19,5.16,3.24,1607
127893,1.13,Ideal,G,SI1,62.2,56.0,6.72,6.67,4.15,6403
174295,0.31,Very Good,F,VVS1,62.9,56.0,4.27,4.31,2.7,840
43230,0.34,Ideal,E,SI1,60.5,55.0,4.51,4.55,2.74,714
153242,0.31,Very Good,H,VS1,63.1,57.0,4.29,4.32,2.72,544
192968,0.38,Ideal,G,SI1,61.7,54.6,4.65,4.67,2.87,692
105883,0.41,Ideal,E,VS2,61.1,56.0,4.81,4.81,2.94,1187
45614,1.34,Very Good,I,VVS2,62.9,58.0,7.06,7.02,4.41,8257
62985,1.06,Ideal,G,VS2,61.9,56.0,6.56,6.53,4.06,6580
183446,1.59,Very Good,J,VS2,62.5,58.0,7.47,7.43,4.67,9467
19873,0.32,Ideal,D,VS2,61.8,56.0,4.41,4.42,2.73,636
80241,0.42,Ideal,F,VS1,62.1,54.0,4.83,4.79,2.99,1008
6889,0.9,Very Good,J,VS2,62.8,56.0,6.15,6.12,3.85,3290
33252,0.33,Ideal,G,VS1,61.5,55.0,4.47,4.49,2.76,854
101077,0.45,Good,F,VS1,59.1,60.1,4.86,5.0,2.91,978
174418,1.7,Ideal,H,VS2,62.8,57.0,7.61,7.56,4.76,11437
80479,0.31,Ideal,I,VS1,62.7,57.0,4.31,4.33,2.71,523
41166,0.71,Ideal,J,SI1,62.5,54.0,5.67,5.72,3.56,2003
166519,0.72,Very Good,H,VS2,62.8,56.0,5.64,5.69,3.57,2611
96820,0.43,Ideal,H,VS1,62.9,55.0,4.86,4.8,3.03,807
88386,0.32,Ideal,I,VVS1,61.9,55.0,4.37,4.38,2.71,756
82979,0.71,Ideal,G,SI1,61.7,55.0,5.73,5.77,3.55,2604
90821,1.12,Premium,G,VS1,61.5,58.0,6.66,6.7,4.11,6403
140515,0.57,Premium,D,VVS2,61.6,60.0,5.28,5.35,3.27,2395
124830,1.37,Ideal,H,SI2,62.6,56.0,7.08,7.12,4.44,7319
183009,0.75,Ideal,E,SI2,61.9,57.0,5.79,5.82,3.6,2593
161629,0.23,Very Good,E,VS2,61.8,59.0,3.95,3.98,2.43,419
43409,0.5,Very Good,H,VS1,62.4,55.0,5.08,5.1,3.18,1436
141317,0.42,Ideal,G,VS1,60.4,57.0,4.82,4.9,2.93,922
84320,0.76,Very Good,I,SI1,62.9,58.0,5.76,5.79,3.64,2396
98704,1.06,Ideal,F,SI2,62.6,56.0,6.5,6.54,4.09,4665
70402,0.73,Ideal,F,SI1,62.2,54.0,5.8,5.83,3.61,2447
74539,1.51,Premium,I,VS2,58.2,60.0,7.48,7.42,4.28,8835
179429,0.8,Premium,G,VS2,62.1,58.0,5.92,5.86,3.67,2909
173909,2.01,Very Good,G,SI2,62.3,60.0,8.06,7.99,4.97,13691
133129,0.7,Ideal,G,VS2,61.6,56.0,5.71,5.75,3.53,3018
162393,0.71,Ideal,D,SI1,60.3,57.0,5.75,5.8,3.48,2577
115972,0.53,Ideal,D,VS2,60.8,56.0,5.3,5.26,3.21,1956
187751,2.01,Premium,H,SI2,62.2,61.0,8.04,7.96,4.92,15451
27183,0.23,Ideal,F,VS1,62.4,56.0,3.98,4.01,2.48,428
13442,2.02,Premium,D,SI2,62.2,59.0,7.98,8.06,4.99,12765
144760,0.32,Premium,H,VS1,60.9,61.0,4.38,4.42,2.67,561
5056,1.5,Premium,I,VS1,61.3,59.0,7.37,7.3,4.51,10639
121247,1.5,Premium,G,SI2,62.3,58.0,7.28,7.19,4.51,8825
12157,0.3,Premium,H,SI2,61.3,60.0,4.31,4.28,2.63,646
160226,0.32,Premium,E,VS2,61.3,58.0,4.44,4.4,2.71,900
